208	CAMIPH5CB	CAMARA IPHONE 5C TRASERA	CAMARA TRASERA	APPLE	IPHONE 5C	IPHONE 5C		 $200 	 $-   
209	BZIPH5S	BUZZER IPHONE 5S	BUZZER	APPLE	IPHONE 5S	IPHONE 5S		 $50 	 $350 
210	DTIPH5S	DISPLAY IPHONE 5S + TOUCH	DISPLAY + TOUCH	APPLE	IPHONE 5S	IPHONE 5S		 $1,280 	 $1,500 
211	FIPH5SCC	FLEX  IPHONE 5S CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPHONE 5S	IPHONE 5S		 $150 	 $-   
212	CONEXTIPH5C	FLEX EXTENSION CONNECTOR DISPLAY IPHONE 5S	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 5S	EXTENSION CONECTOR DISPLAY		 $100 	
213	FIPH5SCC	FLEX IPHONE 5S CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPHONE 5S	CENTRO DE CARGA		 $150 	 $350 
214	FIPH5SBOTON	FLEX IPHONE 5S HOME CON BOTON	FLEX HOME	APPLE	IPHONE 5S	HOME		 $400 	 $-   
215	FIPH5SPWR	FLEX IPHONE 5S ON/OFF	FLEX ENCENDIDO	APPLE	IPHONE 5S	ON/OFF		 $150 	 $-   
216	TAPAIPH5S	TAPA IPHONE 5S (CARCASA)	CARCASA/TAPA	APPLE	IPHONE 5S	IPHONE 5S		 $500 	 $800 
217	BIPH5S	BATERIA IPHONE 5S	BATERIA	APPLE	IPHONE 5S	IPHONE 5S		 $150 	 $350 
218	CAMIPH5SF	CAMARA IPHONE 5S FRONTAL	CAMARA FRONTAL	APPLE	IPHONE 5S	IPHONE 5S		 $180 	 $350 
219	CAMIPH5SB	CAMARA IPHONE 5S TRASERA	CAMARA TRASERA	APPLE	IPHONE 5S	IPHONE 5S		 $150 	 $350 
220	SIPH5S	SPEAKER IPHONE 5S	SPEAKER	APPLE	IPHONE 5S	IPHONE 5S		 $40 	 $-   
221	BIPH5C	BATERIA IPHONE 5C	BATERIA	APPLE	IPHONE 5V	IPHONE 5V		 $150 	 $350 
222	SIPH5C	SPEAKER IPHONE 5C	SPEAKER	APPLE	IPHONE 5V	IPHONE 5V		 $50 	 $-   
223	BZIPH6	BUZZER IPHONE 6	BUZZER	APPLE	IPHONE 6	IPHONE 6		 $140 	 $-   
224	DTIPH6	DISPLAY IPHONE 6  + TOUCH 	DISPLAY + TOUCH	APPLE	IPHONE 6	IPHONE 6		 $2,000 	 $2,600 
225	DTCIPH6		DISPLAY + TOUCH COPY	APPLE	IPHONE 6	IPHONE 6		 $1,200 	 $1,800 
226	CONEXTIPH6	FLEX EXTENSION CONNECTOR DISPLAY IPHONE 6	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 6	EXTENSION CONECTOR DISPLAY		 $120 	
227	FIPH6CC	FLEX IPHONE 6 CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPHONE 6	CENTRO DE CARGA		 $160 	 . 
228	FIPH6EXT	FLEX IPHONE 6 EXT (DEL FLEX DEL HOME AL SPEAKER)	FLEX	APPLE	IPHONE 6	EXTENSION CONECTOR DISPLAY	EXTENSION FLEX HOME A SPEAKER	 $80 	 $250 
229	FIPH6HM	FLEX IPHONE 6 HOME	FLEX HOME	APPLE	IPHONE 6	HOME		 $80 	 $-   
230	FIPH6HMB	FLEX IPHONE 6 HOME CON BOTON	FLEX HOME	APPLE	IPHONE 6	HOME BOTON		 $80 	
231	FIPH6PWR	FLEX IPHONE 6 ON/OFF	FLEX ENCENDIDO	APPLE	IPHONE 6	ON/OFF		 $150 	 $-   
232	FIPH6VOL	FLEX IPHONE 6 VOLUMEN	FLEX AUDIO LINE	APPLE	IPHONE 6	VOLUMEN		 $80 	
233	LIPH6	LENS IPHONE 6 CAMARA TRASERA	FLEX CAMARA TRASERA	APPLE	IPHONE 6	CAMARA PRINCIPAL		 $30 	 $1,502 
234	SHIPH6	SIM HOLDER IPHONE 6	SIM HOLDER	APPLE	IPHONE 6	IPHONE 6		 $50 	
235	TAPAIPH6	TAPA IPHONE 6 (CARCASA)	CARCASA/TAPA	APPLE	IPHONE 6	IPHONE 6		 $550 	
236	AROIPH6	ARO IPHONE 6	ARO	APPLE	IPHONE 6	IPHONE 6		 $80 	
237	BLIPH6	BACKLIGTH IPHONE 6	BACKLIGTH	APPLE	IPHONE 6	IPHONE 6		 $130 	 $500 
238	BIPH6	BATERIA IPHONE 6	BATERIA	APPLE	IPHONE 6	IPHONE 6		 $250 	
239	CAMIPH6F	CAMARA IPHONE 6 FRONTAL	CAMARA FRONTAL	APPLE	IPHONE 6	IPHONE 6		 $250 	
240	CAMIPH6B	CAMARA IPHONE 6 TRASERA	CAMARA TRASERA	APPLE	IPHONE 6	IPHONE 6		 $250 	
241	SIPH6	SPEAKER IPHONE 6	SPEAKER	APPLE	IPHONE 6	IPHONE 6		 $50 	 $-   
242		SPEAKER IPHONE 6 PLUS	SPEAKER	APPLE	IPHONE 6	IPHONE 6		 $50 	 $-   
243	TORIPH6	TORNILLOS IPHONE 6	TORNILLOS	APPLE	IPHONE 6	IPHONE 6		 $20 	 $50 
244	VIPH6	VIDRIO IPHONE 6 	VIDRIO	APPLE	IPHONE 6	IPHONE 6		 $180 	
245	DTIPH6P	DISPLAY IPHONE 6 PLUS + TOUCH	DISPLAY + TOUCH	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $2,500 	 $3,000 
246	CONEXTIPH6P	FLEX EXTENSION CONNECTOR DISPLAY IPHONE 6 PLUS	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 6 PLUS	EXTENSION CONECTOR DISPLAY		 $120 	
247	FIPH6PPWR	FLEX IPHONE 6 PLUS  ON/OFF	FLEX ENCENDIDO	APPLE	IPHONE 6 PLUS	ON/OFF		 $150 	 $-   
248	FIPH6PCC	FLEX IPHONE 6 PLUS CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPHONE 6 PLUS	CENTRO DE CARGA		 $200 	 $-   
249	FIPH6PEXT	FLEX IPHONE 6 PLUS EXT (DEL FLEX DEL HOME AL SPEAKER)	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 6 PLUS	EXTENSION CONECTOR DISPLAY	EXTENSION FLEX HOME A SPEAKER	 $80 	
250	FIPH6PHM	FLEX IPHONE 6 PLUS HOME	FLEX HOME	APPLE	IPHONE 6 PLUS	HOME		 $100 	 $-   
251	FIPH6PHMB	FLEX IPHONE 6 PLUS HOME CON BOTON	FLEX HOME	APPLE	IPHONE 6 PLUS	HOME BOTON		 $60 	 $250 
252	SHIPH6P	SIM HOLDER IPHONE 6 PLUS	SIM HOLDER	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $50 	
253	BLIPH6P	BACKLIGTH IPHONE 6 PLUS	BACKLIGTH	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $150 	 $500 
254	BIPH6P	BATERIA IPHONE 6 PLUS	BATERIA	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $350 	
255	CAMIPH6PF	CAMARA IPHONE 6 PLUS FRONTAL	CAMARA FRONTAL	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $230 	
256	CAMIPH6PB	CAMARA IPHONE 6 PLUS TRASERA	CAMARA TRASERA	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $250 	
257	TORIPH6P	TORNILLOS IPHONE 6 PLUS	TORNILLOS	APPLE	IPHONE 6 PLUS	IPHONE 6 PLUS		 $20 	 $50 
258	DTIPH6S	DISPLAY IPHONE 6S + TOUCH 	DISPLAY + TOUCH	APPLE	IPHONE 6S	IPHONE 6S		 $3,800 	
259	CONEXTIPH6S	FLEX EXTENSION CONNECTOR DISPLAY IPHONE 6S	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 6S	EXTENSION CONECTOR DISPLAY		 $120 	
260			FLEX HOME	APPLE	IPHONE 6S	HOME		 $80 	 $380 
261	BIPH6S	BATERIA IPHONE 6S	BATERIA	APPLE	IPHONE 6S	IPHONE 6S		 $300 	 $750 
262	CONEXTIPH6SP	FLEX EXTENSION CONNECTOR DISPLAY IPHONE 6S PLUS	FLEX EXTENSION CONECTOR DISPLAY	APPLE	IPHONE 6S PLUS	EXTENSION CONECTOR DISPLAY		 $120 	
263	FIPH6PCC	FLEX IPHONE 6S PLUS CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPHONE 6S PLUS	CENTRO DE CARGA		 $450 	 $850 
264	FIPH6PPWR	FLEX IPHONE 6S PLUS ON/OFF (ENCENDIDO)	FLEX ENCENDIDO	APPLE	IPHONE 6S PLUS	ON/OFF		 $140 	 $550 
265	BIPH6SP	BATERIA IPHONE 6S PLUS	BATERIA	APPLE	IPHONE 6S PLUS	IPHONE 6S PLUS		 $380 	 $751 
266		CENTRO DE CARGA IPOD 2	CENTRO DE CARGA	APPLE	IPOD 1	IPOD 1		 $30 	 $-   
267	DIPO2	DISPLAY IPOD 2G	DISPLAY	APPLE	IPOD 2	IPOD 2G		 $150 	 $-   
268	TIPO2G	TOUCH IPOD 2G	TOUCH	APPLE	IPOD 2	IPOD 2		 $120 	 $-   
269	DIPO3	DISPLAY IPOD 3G	DISPLAY	APPLE	IPOD 3	IPOD 3G		 $150 	 $-   
270	TOUCH45	TOUCH IPOD 3G	TOUCH	APPLE	IPOD 3	IPOD 3		 $120 	 $-   
271	CCIPOD3	CENTRO DE CARGA IPOD 3	CENTRO DE CARGA	APPLE	IPOD 3	IPOD 3		 $30 	 $-   
272	USBNANO	CABLE DE DATOS 3.5 A USB (IPOD NANO 5G)	CABLE USB	APPLE	IPOD 3.5MM	CABLE IPOD		 $65 	 $-   
273	BHIPO4	BOTON IPOD 4 HOME	BOTON HOME	APPLE	IPOD 4	IPOD 4		 $25 	 $-   
274	DTIPO4	DISPLAY IPOD 4G + TOUCH	DISPLAY + TOUCH	APPLE	IPOD 4	IPOD 4		 $250 	 $550 
275	BIPO4	BATERIA IPOD 4	BATERIA	APPLE	IPOD 4	IPOD 4		 $95 	 $-   
276	CAMIPOD4B	CAMARA IPOD 4  TRASERA	CAMARA TRASERA	APPLE	IPOD 4	IPOD 4		 $50 	 $-   
277	FIPO4AL	FLEX IPOD 4G AUDIOLINE	FLEX AUDIO LINE	APPLE	IPOD 4G	AUDIOLINE		 $90 	 $-   
278	FIPOD4CC	FLEX IPOD 4G CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPOD 4G	CENTRO DE CARGA		 $50 	 $-   
279	FLEXIPODHOME	FLEX IPOD 4G HOME	FLEX HOME	APPLE	IPOD 4G	HOME		 $40 	 $-   
280	PIPO4PWR	FLEX IPOD 4G ON/OFF	FLEX ENCENDIDO	APPLE	IPOD 4G	ON/OFF		 $60 	 $-   
281	BHIPO5	BOTON IPOD 5 HOME	BOTON HOME	APPLE	IPOD 5	IPOD 5		 $25 	 $-   
282	DTIPO5	DISPLAY IPOD 5 + TOUCH	DISPLAY + TOUCH	APPLE	IPOD 5	IPOD 5		 $750 	 $1,250 
283	FIPO5CC	FLEX IPOD 5 CENTRO DE CARGA	FLEX CENTRO DE CARGA	APPLE	IPOD 5	CENTRO DE CARGA		 $140 	 $-   
284	FHOMEIPOD5	FLEX IPOD 5 HOME	FLEX HOME	APPLE	IPOD 5	HOME		 $120 	 $-   
285	TAPAIPOD5	TAPA IPOD 5	CARCASA/TAPA	APPLE	IPOD 5	IPOD 5		 $500 	 $-   
286	BIPO5	BATERIA IPOD 5	BATERIA	APPLE	IPOD 5	IPOD 5		 $150 	 $300 
287	CAMIPOD5F	CAMARA IPOD 5 FRONTAL	CAMARA FRONTAL	APPLE	IPOD 5	IPOD 5		 $60 	
288	CAMIPOD5B	CAMARA IPOD 5 TRASERA	CAMARA TRASERA	APPLE	IPOD 5	IPOD 5		 $85 	
289	BIPO3	BATERIA IPOD TOUCH	BATERIA	APPLE	IPOD TOUCH	IPOD TOUCH		 $95 	 $-   
290	HCAU	CAUTIN CON BASE	CAUTIN	BASE	UNIVERSAL	CAUTIN CON BASE		 $250 	 $-   
291	HEST	ESTAÑO .03 MM (ROLLO)	ESTAÑO	BEST	0.03	ROLLO		 $80 	 $-   
292	HESTPAS	ESTAÑO EN PASTA (50 GRAMOS)	ESTAÑO	BEST	ESTAÑO PASTA	50 GRAMOS		 $95 	 $-   
293	HLAVU	LAVADORA ULTRASONICA	HERRAMIENTAS	BEST	LAVADORA ULTRASONICA	LAVADORA		 $750 	 $-   
294	BBB8100	BATERIA BLACKBERRY 8100	BATERIA	BLACKBERRY	8100	BB PEARL 8100		 $85 	 $150 
295	CCBB8100	CENTRO DE CARGA BLACKBERRY 8100	CENTRO DE CARGA	BLACKBERRY	8100	BB PEARL 8100		 $30 	 $-   
296	DBB8100	DISPLAY BLACKBERRY 8100	DISPLAY	BLACKBERRY	8100	BB PEARL 8100		 $200 	 $-   
297	FLEX01	FLEX BLACKBERRY 8220	FLEX	BLACKBERRY	8220	BB PEARL 8220		 $120 	 $-   
298	FBB8220KB	FLEX BLACKBERRY 8220 TECLADO	MYLAR	BLACKBERRY	8220	CONTACTOS TECLADO		 $120 	 $-   
299	CCBB8300	CENTRO DE CARGA BLACKBERRY 8300	CENTRO DE CARGA	BLACKBERRY	8300	BB CURVE 8300		 $30 	 $-   
300	DBB8310	DISPLAY BLACKBERRY 8310	DISPLAY	BLACKBERRY	8310	BB CURVE 8310		 $250 	 $-   
301	SBB8350	SPEAKER BLACKBERRY 8350	SPEAKER	BLACKBERRY	8350	SPEAKER		 $30 	 $-   
302	CARBB8520	CARCASA BLACKBERRY 8520 (CON PARTES)	CARCASA	BLACKBERRY	8520	BB CURVE 8520		 $200 	 $-   
303	CCBB8520	CENTRO DE CARGA BLACKBERRY 8520/Xperia X10	CENTRO DE CARGA	BLACKBERRY	8520	BB CURVE 8520		 $30 	 $250 
304	CONLCD8520	CONECTOR BLACKBERRY 8520 (PANTALLA) 	CONECTOR LCD	BLACKBERRY	8520	BB CURVE 8520		 $25 	 $-   
305	DBB85205	DISPLAY BLACKBERRY 8520 (005/111)	DISPLAY	BLACKBERRY	8520	BB CURVE 8520	(005/111)	 $100 	 $150 
306	DBB85207	DISPLAY BLACKBERRY 8520 (007/111)	DISPLAY	BLACKBERRY	8520	BB CURVE 8520	(007/111)	 $100 	 $150 
307	DBB85209	DISPLAY BLACKBERRY 8520 (009/114)	DISPLAY	BLACKBERRY	8520	BB CURVE 8520	(009/114)	 $100 	 $150 
308	DBB852010	DISPLAY BLACKBERRY 8520 (010/113)	DISPLAY	BLACKBERRY	8520	BB CURVE 8520	(010/113)	 $100 	 $150 
309	MAILER8520	FLEX BLACKBERRY 8520 (CONTACTOS TECLADO, "MYLAR")	MYLAR	BLACKBERRY	8520	CONTACTOS TECLADO		 $30 	 $-   
310	LENS01	LENS BLACKBERRY 8520	LENS	BLACKBERRY	8520	LENS		 $30 	 $-   
311	SPE03	SPEAKER BLACKBERRY 8520	SPEAKER	BLACKBERRY	8520	SPEAKER		 $30 	 $-   
312	TKBB8520	TRACKPAD BLACKBERRY 8520	TRACKPAD	BLACKBERRY	8520	TRACKPAD		 $90 	 $-   
313	DBB8700	DISPLAY BLACKBERRY 8700	DISPLAY	BLACKBERRY	8700	8700		 $100 	 $-   
314	DBB8900	DISPLAY BLACKBERRY 8900	DISPLAY	BLACKBERRY	8900	BB CURVE 8900		 $450 	 $-   
315	CAR11	FLEX BLACKBERRY 8900 (MEDIA TARJETA)	FLEX	BLACKBERRY	8900	MEDIA TARJETA		 $400 	 $-   
316	FLEX8900	FLEX BLACKBERRY 8900 TECLADO	FLEX	BLACKBERRY	8900	TECLADO		 $150 	 $-   
317	BBB9000	BATERIA BLACKBERRY BOLD 9000	BATERIA	BLACKBERRY	9000	BB BOLD 9000		 $85 	 $150 
318	BZBB9000	BUZZER BLACKBERRY 9000	BUZZER	BLACKBERRY	9000	BB BOLD 9000		 $30 	 $-   
319	CCBB9000	CENTRO DE CARGA BLACKBERRY 9000 BOLD	CENTRO DE CARGA	BLACKBERRY	9000	BB BOLD 9000		 $30 	 $-   
320	DBB9000	DISPLAY BLACKBERRY 9000 BOLD	DISPLAY	BLACKBERRY	9000	BOLD		 $350 	 $-   
321	BOLD	FLEX BLACKBERRY 9000 (MEDIA TARJETA)	FLEX	BLACKBERRY	9000	MEDIA TARJETA		 $180 	 $-   
322	SPE05	SPEAKER BLACKBERRY 9000 BOLD	SPEAKER	BLACKBERRY	9000	SPEAKER		 $30 	 $-   
323	BBB9100	BATERIA BLACKBERRY 9100	BATERIA	BLACKBERRY	9100	BB PEARL 9100		 $85 	 $200 
324	CCBB9100	CENTRO DE CARGA BLACKBERRY 9100	CENTRO DE CARGA	BLACKBERRY	9100	BB PEARL 9100		 $30 	 $-   
325	DBB9100	DISPLAY BLACKBERRY 9100	DISPLAY	BLACKBERRY	9100	BB PEARL 		 $300 	 $-   
326	FLEXBB9100	FLEX BLACKBERRY 9100 (MUSICA)	FLEX	BLACKBERRY	9100	MUSICA		 $120 	 $-   
327	LENS9100	LENS BLACKBERRY 9100	LENS	BLACKBERRY	9100	LENS		 $60 	 $-   
328	BBB9220	BATERIA BLACKBERRY 9220	BATERIA	BLACKBERRY	9220	BB CURVE 9220		 $85 	 $250 
329	CARBB9220	CARCASA BLACKBERRY 9220	CARCASA	BLACKBERRY	9220	BB CURVE 9220		 $280 	 $-   
330	CCBB9220	CENTRO DE CARGA BLACKBERRY 9220	CENTRO DE CARGA	BLACKBERRY	9220	BB CURVE 9220		 $30 	 $-   
331	DBB9220	DISPLAY BLACKBERRY 9220	DISPLAY	BLACKBERRY	9220	BB CURVE 9220		 $250 	 $450 
332	MYLER9220	FLEX BLACKBERRY 9220 (CONTACTOS TECLADO, "MYLAR")	MYLAR	BLACKBERRY	9220	CONTACTOS TECLADO		 $30 	 $-   
333	LENS9220	LENS BLACKBERRY 9220	LENS	BLACKBERRY	9220	LENS		 $50 	 $-   
334	TKBB9220	TRACKPAD BLACKBERRY 9220	TRACKPAD	BLACKBERRY	9220	TRACKPAD		 $100 	 $-   
335	CARBB9300	CARCASA BLACKBERRY 9300 CURVE	CARCASA	BLACKBERRY	9300	BB CURVE 9300		 $200 	 $-   
336	MYLER9300	FLEX BLACKBERRY 9300 (CONTACTOS TECLADO, "MYLAR")	MYLAR	BLACKBERRY	9300	CONTACTOS TECLADO		 $30 	 $-   
337	LENS13	LENS BLACKBERRY 9300	LENS	BLACKBERRY	9300	LENS		 $40 	 $-   
338	TKBB9300	TRACKPAD BLACKBERRY 9300	TRACKPAD	BLACKBERRY	9300	TRACKPAD		 $75 	 $-   
339	CARBB9360	CARCASA BLACKBERRY 9320	CARCASA	BLACKBERRY	9320	BB CURVE 9320		 $350 	 $-   
340	DBB9320	DISPLAY BLACKBERRY 9320	DISPLAY	BLACKBERRY	9320	BB CURVE 9320		 $250 	 $450 
341	BBB9360	BATERIA BLACKBERRY 9360 EM1	BATERIA	BLACKBERRY	9360	BB CURVE 9360	EM1	 $85 	 $250 
342	BZBB9360	BUZZER BLACKBERRY 9360	BUZZER	BLACKBERRY	9360	BB CURVE 9360		 $30 	 $-   
343	CARBB9360	CARCASA BLACKBERRY 9360	CARCASA	BLACKBERRY	9360	BB CURVE 9360		 $300 	 $-   
344	CCBB9360	CENTRO DE CARGA BLACKBERRY 9360	CENTRO DE CARGA	BLACKBERRY	9360	BB CURVE 9360		 $30 	 $-   
345	DBB9360	DISPLAY BLACKBERRY 9360	DISPLAY	BLACKBERRY	9360	BB CURVE 9360		 $250 	 $450 
346	MAILER9360	FLEX BLACKBERRY 9360 (CONTACTOS TECLADO, "MYLAR")	MYLAR	BLACKBERRY	9360	CONTACTOS TECLADO		 $30 	 $-   
347	FBB9360KB	FLEX BLACKBERRY 9360 TECLADO	FLEX	BLACKBERRY	9360	TECLADO		 $250 	 $-   
348	LENS9360	LENS BLACKBERRY 9360	LENS	BLACKBERRY	9360	LENS		 $60 	 $-   
349	TKBB9360	TRACKPAD BLACKBERRY 9360	TRACKPAD	BLACKBERRY	9360	TRACKPAD		 $100 	 $-   
350	DBB9380	DISPLAY BLACKBERRY 9380	DISPLAY	BLACKBERRY	9380	BB CURVE 9380		 $180 	 $550 
351	TBB9380	TOUCH BLACKBERRY 9380	TOUCH	BLACKBERRY	9380	BB CURVE 9380		 $250 	 $-   
352	TKBB9380	TRACKPAD BLACKBERRY 9380	TRACKPAD	BLACKBERRY	9380	TRACKPAD		 $100 	 $-   
353	BBB9500	BATERIA BLACKBERRY STORM 9500	BATERIA	BLACKBERRY	9500	BB STORM		 $85 	 $150 
354	CCBB9500	CENTRO DE CARGA BB 9500 / 9550 / MOT XT1032	CENTRO DE CARGA	BLACKBERRY	9500	BB STOR 9500	XT1032	 $30 	
355	DBB9500	DISPLAY BLACKBERRY 9500 STORM	DISPLAY	BLACKBERRY	9500	STORM		 $100 	 $200 
356	FLEX339	FLEX BLACKBERRY 9500 STORM (MEDIA TARJETA)	FLEX	BLACKBERRY	9500	MEDIA TARJETA		 $300 	 $-   
357	DBB9530	DISPLAY BLACKBERRY 9530 STORM	DISPLAY	BLACKBERRY	9530	STORM		 $100 	 $200 
358	DBB9550	DISPLAY BLACKBERRY 9550	DISPLAY	BLACKBERRY	9550	BB CURVE 9550		 $140 	 $250 
359	SBB9550	SPEAKER BLACKBERRY 9550	SPEAKER	BLACKBERRY	9550	SPEAKER		 $30 	 $-   
360	CAR155	CARCASA BLACKBERRY 9630	CARCASA	BLACKBERRY	9630	BB TOUR 9630		 $280 	 $-   
361	DBB9630	DISPLAY BLACKBERRY 9630	DISPLAY	BLACKBERRY	9630	BB PEARL		 $550 	 $-   
362	BZBB9700	BUZZER BLACKBERRY 9700	BUZZER	BLACKBERRY	9700	BB BOLD 9700		 $30 	 $-   
363	CCBB9700	CENTRO DE CARGA BLACKBERRY 9700	CENTRO DE CARGA	BLACKBERRY	9700	BB BOLD 9700		 $30 	 $-   
364	DBB9700	DISPLAY BLACKBERRY 9700 BOLD 2 (REMATE DE LOTE)	DISPLAY	BLACKBERRY	9700	BOLD 2		 $280 	 $-   
365	DBB9700	DISPLAY BLACKBERRY 9700 BOLD VERSION 004/111 (REMATE DE LOTE)	DISPLAY	BLACKBERRY	9700	BOLD 2	004/111	 $280 	 $-   
366	SPE04	SPEAKER BLACKBERRY 9700	SPEAKER	BLACKBERRY	9700	SPEAKER		 $30 	 $-   
367	MICRO9700	SPEAKER BLACKBERRY 9700 (REDONDO)	SPEAKER	BLACKBERRY	9700	SPEAKER		 $30 	 $-   
368	TKBB9700	TRACKPAD BLACKBERRY 9700	TRACKPAD	BLACKBERRY	9700	TRACKPAD		 $90 	 $-   
369	CCBB9790	CENTRO DE CARGA BLACKBERRY 9790	CENTRO DE CARGA	BLACKBERRY	9790	BB BOLD 9790		 $30 	 $-   
370	DBB9790	DISPLAY BLACKBERRY 9790	DISPLAY	BLACKBERRY	9790	BB CURVE 9790		 $450 	 $680 
371	TBB9790	TOUCH BLACKBERRY 9790	TOUCH	BLACKBERRY	9790	BB BOLD 9790		 $230 	 $-   
372	TRACK9790	TRACKPAD BLACKBERRY 9790	TRACKPAD	BLACKBERRY	9790	TRACKPAD		 $100 	 $-   
373	BBB9800	BATERIA BLACKBERRY 9800 FS-1	BATERIA	BLACKBERRY	9800	BB TORCH 9800	FS-1	 $85 	 $180 
374	CCBB9800	CENTRO DE CARGA BLACKBERRY 9800	CENTRO DE CARGA	BLACKBERRY	9800	BB TORCH 9800		 $30 	 $-   
375	DBB9800	DISPLAY BLACKBERRY 9800 TORCH	DISPLAY	BLACKBERRY	9800	TORCH		 $250 	 $-   
376	FBB9800	FLEX BLACKBERRY 9800 SLIDER	FLEX	BLACKBERRY	9800	SLIDER		 $120 	 $250 
377	FBB9800DK	FLEX BLACKBERRY 9800 TECLADO INFERIOR	FLEX	BLACKBERRY	9800	TECLADO INFERIOR		 $250 	 $-   
378	FBB9800UK	FLEX BLACKBERRY 9800 TECLADO SUPERIOR	FLEX	BLACKBERRY	9800	TECLADO SUPERIOR		 $80 	 $-   
379	TBB9800	TOUCH BLACKBERRY 9800 TORCH	TOUCH	BLACKBERRY	9800	TORCH		 $150 	 $-   
380	TKBB9800	TRACKPAD BLACKBERRY 9800	TRACKPAD	BLACKBERRY	9800	TRACKPAD		 $90 	 $-   
381	TECLADO9800	TECLADO SUPERIOR BLACKBERRY 9800 	TECLADO	BLACKBERRY	9800	TECLADO SUPERIOR		 $20 	 $-   
382	DBB9810	DISPLAY BLACKBERRY 9810 TORCH 2	DISPLAY	BLACKBERRY	9810	TORCH 2		 $450 	 $-   
383	FBB9810	FLEX BLACKBERRY 9810 SLIDER	FLEX	BLACKBERRY	9810	SLIDER		 $220 	 $450 
384	CCBB9860	CENTRO DE CARGA BLACKBERRY 9860	CENTRO DE CARGA	BLACKBERRY	9860	BB TORCH 9800		 $30 	 $-   
385	DBB9860	DISPLAY BLACKBERRY 9860 TORCH	DISPLAY	BLACKBERRY	9860	TORCH		 $600 	 $-   
386	TBB9860	TOUCH BLACKBERRY 9860 TORCH	TOUCH	BLACKBERRY	9860	TORCH		 $280 	 $-   
387	TRACK9860	TRACKPAD BLACKBERRY 9860	TRACKPAD	BLACKBERRY	9860	TRACKPAD		 $100 	 $-   
388	BBB9900	BATERIA BLACKBERRY 9900	BATERIA	BLACKBERRY	9900	BB BOLD TORCH 9900		 $85 	 $250 
389	CCBB9900	CENTRO DE CARGA BLACKBERRY 9900	CENTRO DE CARGA	BLACKBERRY	9900	BB BOLD 9900		 $30 	 $-   
390	DTBB9900	DISPLAY BLACKBERRY 9900 BOLD 3  (Remate)	DISPLAY	BLACKBERRY	9900	BOLD 3		 $250 	 $-   
391	FLEX9900T	FLEX BLACKBERRY 9900 TECLADO	FLEX	BLACKBERRY	9900	TECLADO		 $200 	 $-   
392	VAR9900	FLEX BLACKBERRY 9900 VIBRADOR	FLEX	BLACKBERRY	9900	VIBRADOR		 $120 	 $-   
393	TBB9900	TOUCH BLACKBERRY 9900 BOLD	TOUCH	BLACKBERRY	9900	BOLD		 $280 	 $-   
394	FSELT26PWR	TRACKPAD BLACKBERRY 9900	TRACKPAD	BLACKBERRY	9900	TRACKPAD		 $80 	 $-   
395	TRACK01	TRACKBALL BLACKBERRY 8100/8300/9000	TRACKBALL	BLACKBERRY	8100/8300/9000	TRACKBALL		 $30 	 $-   
396	BBB8350I	BATERIA BLACKBERRY 8350i CX2	BATERIA	BLACKBERRY	8350i	BB CURVE 8350		 $85 	 $150 
397	SPE15	SPEAKER BLACKBERRY 8350i	SPEAKER	BLACKBERRY	8350i	SPEAKER		 $30 	 $-   
398	BBB8520	BATERIA BLACKBERRY 8520/8300	BATERIA	BLACKBERRY	8520/8300	BB CURVE 8520		 $85 	 $180 
399	CCBBPLAYBOOK	CENTRO DE CARGA BLACKBERRY PLAYBOOK	CENTRO DE CARGA	BLACKBERRY	PLAYBOOK	PLAYBOOK		 $30 	 $-   
400	DBBPLAYBOOK	DISPLAY BLACKBERRY PLAYBOOK	DISPLAY	BLACKBERRY	PLAYBOOK	PLAYBOOK		 $1,100 	 $-   
401	TBBPLAYBOOK	TOUCH BLACKBERRY PLAYBOOK	TOUCH	BLACKBERRY	PLAYBOOK	PLAYBOOK		 $700 	 $-   
402	BBBQ10	BATERIA BLACKBERRY Q10 NX1	BATERIA	BLACKBERRY	Q10	Q10	NX1	 $150 	 $350 
403	CCBBQ10	CENTRO DE CARGA BLACKBERRY Q10	CENTRO DE CARGA	BLACKBERRY	Q10	Q10		 $30 	 $-   
